"X1","X2","val","copies","privacy","parents","data"
"20.trustneigh","18.trust",0.00272849391913044,1,0,1,"sd2011"
"21.sport","18.trust",0.00213142659706186,1,0,1,"sd2011"
"22.nofriend","18.trust",0.0141991172423337,1,0,1,"sd2011"
"23.smoke","18.trust",0.00135846377016303,1,0,1,"sd2011"
"24.nociga","18.trust",0.00106539927668637,1,0,1,"sd2011"
"25.alcabuse","18.trust",0.00113471223755252,1,0,1,"sd2011"
"26.alcsol","18.trust",0.00319349552342446,1,0,1,"sd2011"
"27.workab","18.trust",0.0123743500431483,1,0,1,"sd2011"
"28.wkabdur","18.trust",0.176743024153679,1,0,1,"sd2011"
"29.wkabint","18.trust",0.00194248166019005,1,0,1,"sd2011"
"30.wkabintdur","18.trust",0.221682796108213,1,0,1,"sd2011"
"31.emcc","18.trust",0.223236504207566,1,0,1,"sd2011"
"32.englang","18.trust",0.00179213171286426,1,0,1,"sd2011"
"33.height","18.trust",0.00658512848126829,1,0,1,"sd2011"
"34.weight","18.trust",0.00344226734106349,1,0,1,"sd2011"
"35.bmi","18.trust",0.0318618868944494,1,0,1,"sd2011"
"20.trustneigh","19.trustfam",0.0127439118255353,1,0,1,"sd2011"
"21.sport","19.trustfam",0.0014931162772678,1,0,1,"sd2011"
"22.nofriend","19.trustfam",0.0142325690314629,1,0,1,"sd2011"
"23.smoke","19.trustfam",0.00104607442423581,1,0,1,"sd2011"
"24.nociga","19.trustfam",0.00054931211375033,1,0,1,"sd2011"
"25.alcabuse","19.trustfam",0.000842556804381988,1,0,1,"sd2011"
"26.alcsol","19.trustfam",0.00290793672956676,1,0,1,"sd2011"
"27.workab","19.trustfam",0.0117542091212565,1,0,1,"sd2011"
"28.wkabdur","19.trustfam",0.176600316200578,1,0,1,"sd2011"
"29.wkabint","19.trustfam",0.00114547610184869,1,0,1,"sd2011"
"30.wkabintdur","19.trustfam",0.221619539354559,1,0,1,"sd2011"
"31.emcc","19.trustfam",0.223143962560883,1,0,1,"sd2011"
"32.englang","19.trustfam",0.00116228370889685,1,0,1,"sd2011"
"33.height","19.trustfam",0.00570500566738175,1,0,1,"sd2011"
"34.weight","19.trustfam",0.00294154232269558,1,0,1,"sd2011"
"35.bmi","19.trustfam",0.0314406738297559,1,0,1,"sd2011"
"21.sport","20.trustneigh",0.00130438603532855,1,0,1,"sd2011"
"22.nofriend","20.trustneigh",0.0143017846103878,1,0,1,"sd2011"
"23.smoke","20.trustneigh",0.000902714303691714,1,0,1,"sd2011"
"24.nociga","20.trustneigh",0.000465809922458863,1,0,1,"sd2011"
"25.alcabuse","20.trustneigh",0.000741235357156652,1,0,1,"sd2011"
"26.alcsol","20.trustneigh",0.00251818863475315,1,0,1,"sd2011"
"27.workab","20.trustneigh",0.01169806647464,1,0,1,"sd2011"
"28.wkabdur","20.trustneigh",0.176629691573808,1,0,1,"sd2011"
"29.wkabint","20.trustneigh",0.0014673471665437,1,0,1,"sd2011"
"30.wkabintdur","20.trustneigh",0.221694864022827,1,0,1,"sd2011"
"31.emcc","20.trustneigh",0.223242763107902,1,0,1,"sd2011"
"32.englang","20.trustneigh",0.00086804972034286,1,0,1,"sd2011"
"33.height","20.trustneigh",0.00578984298385772,1,0,1,"sd2011"
"34.weight","20.trustneigh",0.0028611952195742,1,0,1,"sd2011"
"35.bmi","20.trustneigh",0.0316029385641746,1,0,1,"sd2011"
"22.nofriend","21.sport",0.0156068384093959,1,0,1,"sd2011"
"23.smoke","21.sport",0.00151385362912536,1,0,1,"sd2011"
"24.nociga","21.sport",0.00141572541895023,1,0,1,"sd2011"
"25.alcabuse","21.sport",0.00119561020949235,1,0,1,"sd2011"
"26.alcsol","21.sport",0.00239681229647969,1,0,1,"sd2011"
"27.workab","21.sport",0.0125964449896376,1,0,1,"sd2011"
"28.wkabdur","21.sport",0.176734706627551,1,0,1,"sd2011"
"29.wkabint","21.sport",0.00325117638585776,1,0,1,"sd2011"
"30.wkabintdur","21.sport",0.221834327069758,1,0,1,"sd2011"
"31.emcc","21.sport",0.223497683936016,1,0,1,"sd2011"
"32.englang","21.sport",0.0104281352565923,1,0,1,"sd2011"
"33.height","21.sport",0.00758442795987337,1,0,1,"sd2011"
"34.weight","21.sport",0.00351948375038566,1,0,1,"sd2011"
"35.bmi","21.sport",0.0333793113476632,1,0,1,"sd2011"
"23.smoke","22.nofriend",0.0133319372787071,1,0,1,"sd2011"
"24.nociga","22.nofriend",0.0128980227084961,1,0,1,"sd2011"
"25.alcabuse","22.nofriend",0.0132416382767276,1,0,1,"sd2011"
"26.alcsol","22.nofriend",0.0151849890848056,1,0,1,"sd2011"
"27.workab","22.nofriend",0.0236577528400927,1,0,1,"sd2011"
"28.wkabdur","22.nofriend",0.17851153270264,1,0,1,"sd2011"
"29.wkabint","22.nofriend",0.01402692877131,1,0,1,"sd2011"
"30.wkabintdur","22.nofriend",0.221874939847535,1,0,1,"sd2011"
"31.emcc","22.nofriend",0.223625399867271,1,0,1,"sd2011"
"32.englang","22.nofriend",0.0137796181875775,1,0,1,"sd2011"
"33.height","22.nofriend",0.0183963954624344,1,0,1,"sd2011"
"34.weight","22.nofriend",0.0159237135426637,1,0,1,"sd2011"
"35.bmi","22.nofriend",0.0418403519573122,1,0,1,"sd2011"
"24.nociga","23.smoke",0.049142980509326,1,0,1,"sd2011"
"25.alcabuse","23.smoke",0.00168014387050434,1,0,1,"sd2011"
"26.alcsol","23.smoke",0.00353413818248851,1,0,1,"sd2011"
"27.workab","23.smoke",0.01193442224699,1,0,1,"sd2011"
"28.wkabdur","23.smoke",0.1766969012315,1,0,1,"sd2011"
"29.wkabint","23.smoke",0.00149933351712784,1,0,1,"sd2011"
"30.wkabintdur","23.smoke",0.221671643789732,1,0,1,"sd2011"
"31.emcc","23.smoke",0.223277674286265,1,0,1,"sd2011"
"32.englang","23.smoke",0.00161607021277844,1,0,1,"sd2011"
"33.height","23.smoke",0.00619459844146149,1,0,1,"sd2011"
"34.weight","23.smoke",0.00286137190903052,1,0,1,"sd2011"
"35.bmi","23.smoke",0.0312415274412557,1,0,1,"sd2011"
"25.alcabuse","24.nociga",0.00163284198574658,1,0,1,"sd2011"
"26.alcsol","24.nociga",0.00306666646118992,1,0,1,"sd2011"
"27.workab","24.nociga",0.0115927547406391,1,0,1,"sd2011"
"28.wkabdur","24.nociga",0.176695180800898,1,0,1,"sd2011"
"29.wkabint","24.nociga",0.00128111646927732,1,0,1,"sd2011"
"30.wkabintdur","24.nociga",0.221543213549637,1,0,1,"sd2011"
"31.emcc","24.nociga",0.223188756756548,1,0,1,"sd2011"
"32.englang","24.nociga",0.00134309005621254,1,0,1,"sd2011"
"33.height","24.nociga",0.00583676022995816,1,0,1,"sd2011"
"34.weight","24.nociga",0.00252340148226345,1,0,1,"sd2011"
"35.bmi","24.nociga",0.0311446827609836,1,0,1,"sd2011"
"26.alcsol","25.alcabuse",0.00566101910044031,1,0,1,"sd2011"
"27.workab","25.alcabuse",0.0117063280905049,1,0,1,"sd2011"
"28.wkabdur","25.alcabuse",0.176594927053197,1,0,1,"sd2011"
"29.wkabint","25.alcabuse",0.00156100547778096,1,0,1,"sd2011"
"30.wkabintdur","25.alcabuse",0.221653217244043,1,0,1,"sd2011"
"31.emcc","25.alcabuse",0.223168700653856,1,0,1,"sd2011"
"32.englang","25.alcabuse",0.000592779858383124,1,0,1,"sd2011"
"33.height","25.alcabuse",0.00683263241886047,1,0,1,"sd2011"
"34.weight","25.alcabuse",0.00300224915401708,1,0,1,"sd2011"
"35.bmi","25.alcabuse",0.0312184007778753,1,0,1,"sd2011"
"27.workab","26.alcsol",0.0134418035043373,1,0,1,"sd2011"
"28.wkabdur","26.alcsol",0.176913804218197,1,0,1,"sd2011"
"29.wkabint","26.alcsol",0.00324915577329695,1,0,1,"sd2011"
"30.wkabintdur","26.alcsol",0.22172990008249,1,0,1,"sd2011"
"31.emcc","26.alcsol",0.223318951425843,1,0,1,"sd2011"
"32.englang","26.alcsol",0.00255359604891723,1,0,1,"sd2011"
"33.height","26.alcsol",0.00815810234441294,1,0,1,"sd2011"
"34.weight","26.alcsol",0.00469802672781378,1,0,1,"sd2011"
"35.bmi","26.alcsol",0.0327998408719654,1,0,1,"sd2011"
"28.wkabdur","27.workab",0.185463634321082,1,0,1,"sd2011"
"29.wkabint","27.workab",0.014691252129657,1,0,1,"sd2011"
"30.wkabintdur","27.workab",0.227604846690233,1,0,1,"sd2011"
"31.emcc","27.workab",0.229338203108909,1,0,1,"sd2011"
"32.englang","27.workab",0.0124236745104705,1,0,1,"sd2011"
"33.height","27.workab",0.0170288999548623,1,0,1,"sd2011"
"34.weight","27.workab",0.0142473664839151,1,0,1,"sd2011"
"35.bmi","27.workab",0.0438746127033732,1,0,1,"sd2011"
"29.wkabint","28.wkabdur",0.17787976118677,1,0,1,"sd2011"
"30.wkabintdur","28.wkabdur",0.226227437646153,1,0,1,"sd2011"
"31.emcc","28.wkabdur",0.227247504973453,1,0,1,"sd2011"
"32.englang","28.wkabdur",0.176671722184669,1,0,1,"sd2011"
"33.height","28.wkabdur",0.177302517352958,1,0,1,"sd2011"
"34.weight","28.wkabdur",0.176847402220546,1,0,1,"sd2011"
"35.bmi","28.wkabdur",0.181206283292878,1,0,1,"sd2011"
"30.wkabintdur","29.wkabint",0.234266051595909,1,0,1,"sd2011"
"31.emcc","29.wkabint",0.2362469417342,1,0,1,"sd2011"
"32.englang","29.wkabint",0.00279179638930721,1,0,1,"sd2011"
"33.height","29.wkabint",0.00710575927007777,1,0,1,"sd2011"
"34.weight","29.wkabint",0.00363737246519377,1,0,1,"sd2011"
"35.bmi","29.wkabint",0.0323898121170776,1,0,1,"sd2011"
"31.emcc","30.wkabintdur",0.224707065471497,1,0,1,"sd2011"
"32.englang","30.wkabintdur",0.221891925838886,1,0,1,"sd2011"
"33.height","30.wkabintdur",0.221838337654455,1,0,1,"sd2011"
"34.weight","30.wkabintdur",0.221712491575703,1,0,1,"sd2011"
"35.bmi","30.wkabintdur",0.222605843131906,1,0,1,"sd2011"
"32.englang","31.emcc",0.223664118148844,1,0,1,"sd2011"
"33.height","31.emcc",0.223751435473908,1,0,1,"sd2011"
"34.weight","31.emcc",0.223460245467964,1,0,1,"sd2011"
"35.bmi","31.emcc",0.224240794555111,1,0,1,"sd2011"
"33.height","32.englang",0.00753644602414147,1,0,1,"sd2011"
"34.weight","32.englang",0.00456129390126151,1,0,1,"sd2011"
"35.bmi","32.englang",0.0357544647837921,1,0,1,"sd2011"
"34.weight","33.height",0.0248625724826918,1,0,1,"sd2011"
"35.bmi","33.height",0.0363710620192412,1,0,1,"sd2011"
"35.bmi","34.weight",0.086921282969576,1,0,1,"sd2011"
"01.sex","02.age",0.000897703040416114,1,0,2,"sd2011"
"01.sex","03.agegr",0.00091745043064996,1,0,2,"sd2011"
"01.sex","04.placesize",0.000346216755916984,1,0,2,"sd2011"
"01.sex","05.region",0.000398690538167525,1,0,2,"sd2011"
"01.sex","06.edu",0.000317202582651148,1,0,2,"sd2011"
"01.sex","07.eduspec",0.00321536122981535,1,0,2,"sd2011"
"01.sex","08.socprof",0.00333913369974401,1,0,2,"sd2011"
"01.sex","09.unempdur",0.000258096480405566,1,0,2,"sd2011"
"01.sex","10.income",0.00267164863900003,1,0,2,"sd2011"
"01.sex","11.marital",0.00308962618948248,1,0,2,"sd2011"
"01.sex","12.mmarr",0.000340283509763525,1,0,2,"sd2011"
"01.sex","13.ymarr",0.000440180015497931,1,0,2,"sd2011"
"01.sex","14.msepdiv",0.00263112069936466,1,0,2,"sd2011"
"01.sex","15.ysepdiv",0.00259718373670108,1,0,2,"sd2011"
"01.sex","16.ls",0.000586605032192543,1,0,2,"sd2011"
"01.sex","17.depress",0.0000758631433360932,1,0,2,"sd2011"
"01.sex","18.trust",0.000217232191675055,1,0,2,"sd2011"
"01.sex","19.trustfam",0.0000981570183671497,1,0,2,"sd2011"
"01.sex","20.trustneigh",0.000165476514694462,1,0,2,"sd2011"
"01.sex","21.sport",0.0000947928166637948,1,0,2,"sd2011"
"01.sex","22.nofriend",0.0127563524867436,1,0,2,"sd2011"
"01.sex","23.smoke",0.00107719303723148,1,0,2,"sd2011"
"01.sex","24.nociga",0.00124748159490735,1,0,2,"sd2011"
"01.sex","25.alcabuse",0.00169584584456568,1,0,2,"sd2011"
"01.sex","26.alcsol",0.00130196461029359,1,0,2,"sd2011"
"01.sex","27.workab",0.00111571514798736,1,0,2,"sd2011"
"01.sex","28.wkabdur",0.176274261227548,1,0,2,"sd2011"
"01.sex","29.wkabint",0.000255478324458169,1,0,2,"sd2011"
"01.sex","30.wkabintdur",0.000319104012119489,1,0,2,"sd2011"
"01.sex","31.emcc",0.000950783637745082,1,0,2,"sd2011"
"01.sex","32.englang",0.0003500401213005,1,0,2,"sd2011"
"01.sex","33.height",0.00447930746993693,1,0,2,"sd2011"
"01.sex","34.weight",0.00469536443846885,1,0,2,"sd2011"
"01.sex","35.bmi",0.0315632210290294,1,0,2,"sd2011"
"02.age","03.agegr",0.000260104350077785,1,0,2,"sd2011"
"02.age","04.placesize",0.00138766662817086,1,0,2,"sd2011"
"02.age","05.region",0.00124991921656689,1,0,2,"sd2011"
"02.age","06.edu",0.000371645676737005,1,0,2,"sd2011"
"02.age","07.eduspec",0.00169643967166866,1,0,2,"sd2011"
"02.age","08.socprof",0.000846883492974844,1,0,2,"sd2011"
"02.age","09.unempdur",0.000404350878271635,1,0,2,"sd2011"
"02.age","10.income",0.00483249340414068,1,0,2,"sd2011"
"02.age","11.marital",0.00095488488599367,1,0,2,"sd2011"
"02.age","12.mmarr",0.000520957850475656,1,0,2,"sd2011"
"02.age","13.ymarr",0.00096734432348789,1,0,2,"sd2011"
"02.age","14.msepdiv",0.00089862935773873,1,0,2,"sd2011"
"02.age","15.ysepdiv",0.000780816556241023,1,0,2,"sd2011"
"02.age","16.ls",0.00130078380978902,1,0,2,"sd2011"
"02.age","17.depress",0.000349692363399871,1,0,2,"sd2011"
"02.age","18.trust",0.00088855734857866,1,0,2,"sd2011"
"02.age","19.trustfam",0.000370975396444472,1,0,2,"sd2011"
"02.age","20.trustneigh",0.000316619899350822,1,0,2,"sd2011"
"02.age","21.sport",0.00027837909372442,1,0,2,"sd2011"
"02.age","22.nofriend",0.0130942187246649,1,0,2,"sd2011"
"02.age","23.smoke",0.000321991508838429,1,0,2,"sd2011"
"02.age","24.nociga",0.000294326566253603,1,0,2,"sd2011"
"02.age","25.alcabuse",0.000296589901512003,1,0,2,"sd2011"
"02.age","26.alcsol",0.000281069068235823,1,0,2,"sd2011"
"02.age","27.workab",0.000410482614432416,1,0,2,"sd2011"
"02.age","28.wkabdur",0.176458486045713,1,0,2,"sd2011"
"02.age","29.wkabint",0.000462285385251302,1,0,2,"sd2011"
"02.age","30.wkabintdur",0.000477008786599028,1,0,2,"sd2011"
"02.age","31.emcc",0.00103760366277672,1,0,2,"sd2011"
"02.age","32.englang",0.000431073774072539,1,0,2,"sd2011"
"02.age","33.height",0.00428105508472414,1,0,2,"sd2011"
"02.age","34.weight",0.00120324795410451,1,0,2,"sd2011"
"02.age","35.bmi",0.0389059476753337,1,0,2,"sd2011"
"03.agegr","04.placesize",0.00141569649366282,1,0,2,"sd2011"
"03.agegr","05.region",0.00173143680175686,1,0,2,"sd2011"
"03.agegr","06.edu",0.00020922980021181,1,0,2,"sd2011"
"03.agegr","07.eduspec",0.00192334508979171,1,0,2,"sd2011"
"03.agegr","08.socprof",0.000842908418733996,1,0,2,"sd2011"
"03.agegr","09.unempdur",0.000729837215632227,1,0,2,"sd2011"
"03.agegr","10.income",0.00460602532153244,1,0,2,"sd2011"
"03.agegr","11.marital",0.00072531706547695,1,0,2,"sd2011"
"03.agegr","12.mmarr",0.000702771423383504,1,0,2,"sd2011"
"03.agegr","13.ymarr",0.000879419577139596,1,0,2,"sd2011"
"03.agegr","14.msepdiv",0.000837152940579271,1,0,2,"sd2011"
"03.agegr","15.ysepdiv",0.00087333074528474,1,0,2,"sd2011"
"03.agegr","16.ls",0.00134204798405319,1,0,2,"sd2011"
"03.agegr","17.depress",0.000669006946243375,1,0,2,"sd2011"
"03.agegr","18.trust",0.000799348083202636,1,0,2,"sd2011"
"03.agegr","19.trustfam",0.000494794500724915,1,0,2,"sd2011"
"03.agegr","20.trustneigh",0.0003617700588537,1,0,2,"sd2011"
"03.agegr","21.sport",0.000327633413428732,1,0,2,"sd2011"
"03.agegr","22.nofriend",0.0133959820361622,1,0,2,"sd2011"
"03.agegr","23.smoke",0.000423058513357636,1,0,2,"sd2011"
"03.agegr","24.nociga",0.000233375857797428,1,0,2,"sd2011"
"03.agegr","25.alcabuse",0.000267125181326204,1,0,2,"sd2011"
"03.agegr","26.alcsol",0.000308376705636201,1,0,2,"sd2011"
"03.agegr","27.workab",0.000471802420621579,1,0,2,"sd2011"
"03.agegr","28.wkabdur",0.176531568640443,1,0,2,"sd2011"
"03.agegr","29.wkabint",0.000436880054125431,1,0,2,"sd2011"
"03.agegr","30.wkabintdur",0.000252948352588824,1,0,2,"sd2011"
"03.agegr","31.emcc",0.000694156328044269,1,0,2,"sd2011"
"03.agegr","32.englang",0.000362494317535709,1,0,2,"sd2011"
"03.agegr","33.height",0.00437730719294205,1,0,2,"sd2011"
"03.agegr","34.weight",0.00125132438212279,1,0,2,"sd2011"
"03.agegr","35.bmi",0.0391908946321644,1,0,2,"sd2011"
"04.placesize","05.region",0.00166745478712404,1,0,2,"sd2011"
"04.placesize","06.edu",0.00319659569963062,1,0,2,"sd2011"
"04.placesize","07.eduspec",0.00281446713096994,1,0,2,"sd2011"
"04.placesize","08.socprof",0.0061413422755265,1,0,2,"sd2011"
"04.placesize","09.unempdur",0.000443002448015303,1,0,2,"sd2011"
"04.placesize","10.income",0.00370757285958846,1,0,2,"sd2011"
"04.placesize","11.marital",0.00153574396646793,1,0,2,"sd2011"
"04.placesize","12.mmarr",0.0011699059364197,1,0,2,"sd2011"
"04.placesize","13.ymarr",0.00143566596555392,1,0,2,"sd2011"
"04.placesize","14.msepdiv",0.000990113550530163,1,0,2,"sd2011"
"04.placesize","15.ysepdiv",0.000927826891373454,1,0,2,"sd2011"
"04.placesize","16.ls",0.00126365256658985,1,0,2,"sd2011"
"04.placesize","17.depress",0.000846147495030498,1,0,2,"sd2011"
"04.placesize","18.trust",0.000922899174277,1,0,2,"sd2011"
"04.placesize","19.trustfam",0.000712500350427595,1,0,2,"sd2011"
"04.placesize","20.trustneigh",0.000862500114303606,1,0,2,"sd2011"
"04.placesize","21.sport",0.000646156358095679,1,0,2,"sd2011"
"04.placesize","22.nofriend",0.0131410687759879,1,0,2,"sd2011"
"04.placesize","23.smoke",0.000306013414579269,1,0,2,"sd2011"
"04.placesize","24.nociga",0.000169995443022094,1,0,2,"sd2011"
"04.placesize","25.alcabuse",0.000368359994154518,1,0,2,"sd2011"
"04.placesize","26.alcsol",0.000614607215568121,1,0,2,"sd2011"
"04.placesize","27.workab",0.000479805031625097,1,0,2,"sd2011"
"04.placesize","28.wkabdur",0.176244030660842,1,0,2,"sd2011"
"04.placesize","29.wkabint",0.000462095400957976,1,0,2,"sd2011"
"04.placesize","30.wkabintdur",0.000931074553344799,1,0,2,"sd2011"
"04.placesize","31.emcc",0.00186369793969306,1,0,2,"sd2011"
"04.placesize","32.englang",0.00127523065209146,1,0,2,"sd2011"
"04.placesize","33.height",0.00475647895665856,1,0,2,"sd2011"
"04.placesize","34.weight",0.00146208743206009,1,0,2,"sd2011"
"04.placesize","35.bmi",0.0296056430537358,1,0,2,"sd2011"
"05.region","06.edu",0.00156443071581269,1,0,2,"sd2011"
"05.region","07.eduspec",0.0102001898209241,1,0,2,"sd2011"
"05.region","08.socprof",0.00492468656130884,1,0,2,"sd2011"
"05.region","09.unempdur",0.000638407363961113,1,0,2,"sd2011"
"05.region","10.income",0.00437688378748384,1,0,2,"sd2011"
"05.region","11.marital",0.0020186469000516,1,0,2,"sd2011"
"05.region","12.mmarr",0.00186765310507785,1,0,2,"sd2011"
"05.region","13.ymarr",0.00104941446026346,1,0,2,"sd2011"
"05.region","14.msepdiv",0.00215476093549865,1,0,2,"sd2011"
"05.region","15.ysepdiv",0.00207935147701421,1,0,2,"sd2011"
"05.region","16.ls",0.00268148905078395,1,0,2,"sd2011"
"05.region","17.depress",0.000818715306875177,1,0,2,"sd2011"
"05.region","18.trust",0.000881380781697091,1,0,2,"sd2011"
"05.region","19.trustfam",0.00160088728983822,1,0,2,"sd2011"
"05.region","20.trustneigh",0.0014052060183641,1,0,2,"sd2011"
"05.region","21.sport",0.00127657629484234,1,0,2,"sd2011"
"05.region","22.nofriend",0.0136635454992496,1,0,2,"sd2011"
"05.region","23.smoke",0.000479600067014538,1,0,2,"sd2011"
"05.region","24.nociga",0.000170904392264346,1,0,2,"sd2011"
"05.region","25.alcabuse",0.000560151142772801,1,0,2,"sd2011"
"05.region","26.alcsol",0.00059463091085995,1,0,2,"sd2011"
"05.region","27.workab",0.000613043090778364,1,0,2,"sd2011"
"05.region","28.wkabdur",0.176559071242692,1,0,2,"sd2011"
"05.region","29.wkabint",0.00177689568827674,1,0,2,"sd2011"
"05.region","30.wkabintdur",0.00250511485700087,1,0,2,"sd2011"
"05.region","31.emcc",0.00405732840634237,1,0,2,"sd2011"
"05.region","32.englang",0.0013114974107315,1,0,2,"sd2011"
"05.region","33.height",0.0054818696866653,1,0,2,"sd2011"
"05.region","34.weight",0.00137555531572309,1,0,2,"sd2011"
"05.region","35.bmi",0.0303578591897995,1,0,2,"sd2011"
"06.edu","07.eduspec",0.000919294586825481,1,0,2,"sd2011"
"06.edu","08.socprof",0.00833037483428666,1,0,2,"sd2011"
"06.edu","09.unempdur",0.00113740071476526,1,0,2,"sd2011"
"06.edu","10.income",0.00550308057147553,1,0,2,"sd2011"
"06.edu","11.marital",0.00142909228155272,1,0,2,"sd2011"
"06.edu","12.mmarr",0.00091991005286293,1,0,2,"sd2011"
"06.edu","13.ymarr",0.00113660824916998,1,0,2,"sd2011"
"06.edu","14.msepdiv",0.000610165971753926,1,0,2,"sd2011"
"06.edu","15.ysepdiv",0.000757092614569703,1,0,2,"sd2011"
"06.edu","16.ls",0.00216492629252452,1,0,2,"sd2011"
"06.edu","17.depress",0.000547312476637108,1,0,2,"sd2011"
"06.edu","18.trust",0.000335745052919493,1,0,2,"sd2011"
"06.edu","19.trustfam",0.000885157380238715,1,0,2,"sd2011"
"06.edu","20.trustneigh",0.000200781092216261,1,0,2,"sd2011"
"06.edu","21.sport",0.000749948053402865,1,0,2,"sd2011"
"06.edu","22.nofriend",0.013161128565033,1,0,2,"sd2011"
"06.edu","23.smoke",0.00224700565999997,1,0,2,"sd2011"
"06.edu","24.nociga",0.0025032024491909,1,0,2,"sd2011"
"06.edu","25.alcabuse",0.000405207416457073,1,0,2,"sd2011"
"06.edu","26.alcsol",0.000463385505734116,1,0,2,"sd2011"
"06.edu","27.workab",0.000507311976259162,1,0,2,"sd2011"
"06.edu","28.wkabdur",0.17626892117661,1,0,2,"sd2011"
"06.edu","29.wkabint",0.000396908178389862,1,0,2,"sd2011"
"06.edu","30.wkabintdur",0.000432747856772438,1,0,2,"sd2011"
"06.edu","31.emcc",0.00160359254992198,1,0,2,"sd2011"
"06.edu","32.englang",0.000188028927065311,1,0,2,"sd2011"
"06.edu","33.height",0.00457179393376618,1,0,2,"sd2011"
"06.edu","34.weight",0.00140564046944242,1,0,2,"sd2011"
"06.edu","35.bmi",0.030232656186862,1,0,2,"sd2011"
"07.eduspec","08.socprof",0.0122984527083273,1,0,2,"sd2011"
"07.eduspec","09.unempdur",0.00232003993819124,1,0,2,"sd2011"
"07.eduspec","10.income",0.00602531072418033,1,0,2,"sd2011"
"07.eduspec","11.marital",0.00346351296421225,1,0,2,"sd2011"
"07.eduspec","12.mmarr",0.00367606282642412,1,0,2,"sd2011"
"07.eduspec","13.ymarr",0.0033827816609307,1,0,2,"sd2011"
"07.eduspec","14.msepdiv",0.00332796691711763,1,0,2,"sd2011"
"07.eduspec","15.ysepdiv",0.00285633083790913,1,0,2,"sd2011"
"07.eduspec","16.ls",0.00356439896730322,1,0,2,"sd2011"
"07.eduspec","17.depress",0.00141739444411794,1,0,2,"sd2011"
"07.eduspec","18.trust",0.00149889255415038,1,0,2,"sd2011"
"07.eduspec","19.trustfam",0.0016310833540357,1,0,2,"sd2011"
"07.eduspec","20.trustneigh",0.000943327850067144,1,0,2,"sd2011"
"07.eduspec","21.sport",0.000658903198638258,1,0,2,"sd2011"
"07.eduspec","22.nofriend",0.0153315287459643,1,0,2,"sd2011"
"07.eduspec","23.smoke",0.00179723604912967,1,0,2,"sd2011"
"07.eduspec","24.nociga",0.00177523710457928,1,0,2,"sd2011"
"07.eduspec","25.alcabuse",0.00154144587033584,1,0,2,"sd2011"
"07.eduspec","26.alcsol",0.00155400738636808,1,0,2,"sd2011"
"07.eduspec","27.workab",0.00164656298304245,1,0,2,"sd2011"
"07.eduspec","28.wkabdur",0.176715952302431,1,0,2,"sd2011"
"07.eduspec","29.wkabint",0.0018533766119878,1,0,2,"sd2011"
"07.eduspec","30.wkabintdur",0.00223246137443404,1,0,2,"sd2011"
"07.eduspec","31.emcc",0.0038218055223551,1,0,2,"sd2011"
"07.eduspec","32.englang",0.0021669589346926,1,0,2,"sd2011"
"07.eduspec","33.height",0.0123950235287478,1,0,2,"sd2011"
"07.eduspec","34.weight",0.00734886025485653,1,0,2,"sd2011"
"07.eduspec","35.bmi",0.0333759238957905,1,0,2,"sd2011"
"08.socprof","09.unempdur",0.000424127067410365,1,0,2,"sd2011"
"08.socprof","10.income",0.00661801719468585,1,0,2,"sd2011"
"08.socprof","11.marital",0.000550160740711701,1,0,2,"sd2011"
"08.socprof","12.mmarr",0.000889052502352513,1,0,2,"sd2011"
"08.socprof","13.ymarr",0.000670357580382713,1,0,2,"sd2011"
"08.socprof","14.msepdiv",0.00101253311814792,1,0,2,"sd2011"
"08.socprof","15.ysepdiv",0.00128293881947242,1,0,2,"sd2011"
"08.socprof","16.ls",0.00356627788036604,1,0,2,"sd2011"
"08.socprof","17.depress",0.00297938223126893,1,0,2,"sd2011"
"08.socprof","18.trust",0.00127300625344696,1,0,2,"sd2011"
"08.socprof","19.trustfam",0.00137098296201893,1,0,2,"sd2011"
"08.socprof","20.trustneigh",0.00119208853354118,1,0,2,"sd2011"
"08.socprof","21.sport",0.00217477333730651,1,0,2,"sd2011"
"08.socprof","22.nofriend",0.0137663309880093,1,0,2,"sd2011"
"08.socprof","23.smoke",0.00156436669000281,1,0,2,"sd2011"
"08.socprof","24.nociga",0.00134874091302678,1,0,2,"sd2011"
"08.socprof","25.alcabuse",0.000670819298366391,1,0,2,"sd2011"
"08.socprof","26.alcsol",0.000972933273358064,1,0,2,"sd2011"
"08.socprof","27.workab",0.0034012907558311,1,0,2,"sd2011"
"08.socprof","28.wkabdur",0.176645628750214,1,0,2,"sd2011"
"08.socprof","29.wkabint",0.00132307236053171,1,0,2,"sd2011"
"08.socprof","30.wkabintdur",0.00185701093274144,1,0,2,"sd2011"
"08.socprof","31.emcc",0.00233834583544215,1,0,2,"sd2011"
"08.socprof","32.englang",0.00380736535556544,1,0,2,"sd2011"
"08.socprof","33.height",0.00680911405897878,1,0,2,"sd2011"
"08.socprof","34.weight",0.00299198792324559,1,0,2,"sd2011"
"08.socprof","35.bmi",0.037353324485103,1,0,2,"sd2011"
"09.unempdur","10.income",0.00115199015377261,1,0,2,"sd2011"
"09.unempdur","11.marital",0.000292903078263423,1,0,2,"sd2011"
"09.unempdur","12.mmarr",0.000454265022589643,1,0,2,"sd2011"
"09.unempdur","13.ymarr",0.000532385674708155,1,0,2,"sd2011"
