"X1","X2","val","data","sdg"
"25.alcsol","16.depress",0.000578904059618779,"sd2011_clean_small","DataSynthesizer"
"26.workab","16.depress",0.000397547595460654,"sd2011_clean_small","DataSynthesizer"
"27.wkabdur","16.depress",0.000549020993253739,"sd2011_clean_small","DataSynthesizer"
"28.wkabint","16.depress",0.00064864741952992,"sd2011_clean_small","DataSynthesizer"
"29.wkabintdur","16.depress",0.00095640898050712,"sd2011_clean_small","DataSynthesizer"
"30.emcc","16.depress",0.00159765064514501,"sd2011_clean_small","DataSynthesizer"
"31.englang","16.depress",0.000596807766603317,"sd2011_clean_small","DataSynthesizer"
"32.height","16.depress",0.00411177862521275,"sd2011_clean_small","DataSynthesizer"
"33.weight","16.depress",0.0018160793954341,"sd2011_clean_small","DataSynthesizer"
"18.trustfam","17.trust",0.00114419096425547,"sd2011_clean_small","DataSynthesizer"
"19.trustneigh","17.trust",0.00181098441871081,"sd2011_clean_small","DataSynthesizer"
"20.sport","17.trust",0.000299922692878562,"sd2011_clean_small","DataSynthesizer"
"21.nofriend","17.trust",0.0068147840565582,"sd2011_clean_small","DataSynthesizer"
"22.smoke","17.trust",0.000223741335070229,"sd2011_clean_small","DataSynthesizer"
"23.nociga","17.trust",0.000554356163127801,"sd2011_clean_small","DataSynthesizer"
"24.alcabuse","17.trust",0.000318578928635825,"sd2011_clean_small","DataSynthesizer"
"25.alcsol","17.trust",0.000389373620798209,"sd2011_clean_small","DataSynthesizer"
"26.workab","17.trust",0.000335385466239422,"sd2011_clean_small","DataSynthesizer"
"27.wkabdur","17.trust",0.000429839557879951,"sd2011_clean_small","DataSynthesizer"
"28.wkabint","17.trust",0.000418049112118129,"sd2011_clean_small","DataSynthesizer"
"29.wkabintdur","17.trust",0.000391383759445969,"sd2011_clean_small","DataSynthesizer"
"30.emcc","17.trust",0.000868719152180749,"sd2011_clean_small","DataSynthesizer"
"31.englang","17.trust",0.00054997554920655,"sd2011_clean_small","DataSynthesizer"
"32.height","17.trust",0.00331589118890974,"sd2011_clean_small","DataSynthesizer"
"33.weight","17.trust",0.0012413941449662,"sd2011_clean_small","DataSynthesizer"
"19.trustneigh","18.trustfam",0.000269625843525768,"sd2011_clean_small","DataSynthesizer"
"20.sport","18.trustfam",0.00039076165271587,"sd2011_clean_small","DataSynthesizer"
"21.nofriend","18.trustfam",0.00772265938024251,"sd2011_clean_small","DataSynthesizer"
"22.smoke","18.trustfam",0.000449902992047371,"sd2011_clean_small","DataSynthesizer"
"23.nociga","18.trustfam",0.000543146728677007,"sd2011_clean_small","DataSynthesizer"
"24.alcabuse","18.trustfam",0.00075610766114406,"sd2011_clean_small","DataSynthesizer"
"25.alcsol","18.trustfam",0.000705036021433391,"sd2011_clean_small","DataSynthesizer"
"26.workab","18.trustfam",0.000330420687272217,"sd2011_clean_small","DataSynthesizer"
"27.wkabdur","18.trustfam",0.000480159967886022,"sd2011_clean_small","DataSynthesizer"
"28.wkabint","18.trustfam",0.0006215117692894,"sd2011_clean_small","DataSynthesizer"
"29.wkabintdur","18.trustfam",0.000480399091486083,"sd2011_clean_small","DataSynthesizer"
"30.emcc","18.trustfam",0.00076118182841976,"sd2011_clean_small","DataSynthesizer"
"31.englang","18.trustfam",0.000472823119516834,"sd2011_clean_small","DataSynthesizer"
"32.height","18.trustfam",0.00321613911167727,"sd2011_clean_small","DataSynthesizer"
"33.weight","18.trustfam",0.00127772702385413,"sd2011_clean_small","DataSynthesizer"
"20.sport","19.trustneigh",0.000230081380360718,"sd2011_clean_small","DataSynthesizer"
"21.nofriend","19.trustneigh",0.00770152205200701,"sd2011_clean_small","DataSynthesizer"
"22.smoke","19.trustneigh",0.000324284845487126,"sd2011_clean_small","DataSynthesizer"
"23.nociga","19.trustneigh",0.000444690362297815,"sd2011_clean_small","DataSynthesizer"
"24.alcabuse","19.trustneigh",0.0005804056818468,"sd2011_clean_small","DataSynthesizer"
"25.alcsol","19.trustneigh",0.00027388019975123,"sd2011_clean_small","DataSynthesizer"
"26.workab","19.trustneigh",0.000219239833109662,"sd2011_clean_small","DataSynthesizer"
"27.wkabdur","19.trustneigh",0.000580106482415457,"sd2011_clean_small","DataSynthesizer"
"28.wkabint","19.trustneigh",0.000650389426266079,"sd2011_clean_small","DataSynthesizer"
"29.wkabintdur","19.trustneigh",0.000518397859848805,"sd2011_clean_small","DataSynthesizer"
"30.emcc","19.trustneigh",0.00104129730595026,"sd2011_clean_small","DataSynthesizer"
"31.englang","19.trustneigh",0.000307590350899054,"sd2011_clean_small","DataSynthesizer"
"32.height","19.trustneigh",0.00345550444127697,"sd2011_clean_small","DataSynthesizer"
"33.weight","19.trustneigh",0.00134717887850914,"sd2011_clean_small","DataSynthesizer"
"21.nofriend","20.sport",0.00771799650032963,"sd2011_clean_small","DataSynthesizer"
"22.smoke","20.sport",0.00028625873536052,"sd2011_clean_small","DataSynthesizer"
"23.nociga","20.sport",0.000465733793609125,"sd2011_clean_small","DataSynthesizer"
"24.alcabuse","20.sport",0.000167206458803204,"sd2011_clean_small","DataSynthesizer"
"25.alcsol","20.sport",0.00147030889227862,"sd2011_clean_small","DataSynthesizer"
"26.workab","20.sport",0.000205626628410451,"sd2011_clean_small","DataSynthesizer"
"27.wkabdur","20.sport",0.000287812255189609,"sd2011_clean_small","DataSynthesizer"
"28.wkabint","20.sport",0.000503564669253384,"sd2011_clean_small","DataSynthesizer"
"29.wkabintdur","20.sport",0.000490203798771467,"sd2011_clean_small","DataSynthesizer"
"30.emcc","20.sport",0.000876588359450511,"sd2011_clean_small","DataSynthesizer"
"31.englang","20.sport",0.000990182723370851,"sd2011_clean_small","DataSynthesizer"
"32.height","20.sport",0.00329645702254392,"sd2011_clean_small","DataSynthesizer"
"33.weight","20.sport",0.00112420759940829,"sd2011_clean_small","DataSynthesizer"
"22.smoke","21.nofriend",0.00667193742372516,"sd2011_clean_small","DataSynthesizer"
"23.nociga","21.nofriend",0.00677239668538547,"sd2011_clean_small","DataSynthesizer"
"24.alcabuse","21.nofriend",0.00668811395746167,"sd2011_clean_small","DataSynthesizer"
"25.alcsol","21.nofriend",0.00697907846040343,"sd2011_clean_small","DataSynthesizer"
"26.workab","21.nofriend",0.00663289099811052,"sd2011_clean_small","DataSynthesizer"
"27.wkabdur","21.nofriend",0.00693516361245224,"sd2011_clean_small","DataSynthesizer"
"28.wkabint","21.nofriend",0.00683358785322956,"sd2011_clean_small","DataSynthesizer"
"29.wkabintdur","21.nofriend",0.00688602795629069,"sd2011_clean_small","DataSynthesizer"
"30.emcc","21.nofriend",0.00788720098333174,"sd2011_clean_small","DataSynthesizer"
"31.englang","21.nofriend",0.0069077743682693,"sd2011_clean_small","DataSynthesizer"
"32.height","21.nofriend",0.0100899397425782,"sd2011_clean_small","DataSynthesizer"
"33.weight","21.nofriend",0.0080648485197203,"sd2011_clean_small","DataSynthesizer"
"23.nociga","22.smoke",0.000146169019809553,"sd2011_clean_small","DataSynthesizer"
"24.alcabuse","22.smoke",0.000764052189028696,"sd2011_clean_small","DataSynthesizer"
"25.alcsol","22.smoke",0.000735373210047213,"sd2011_clean_small","DataSynthesizer"
"26.workab","22.smoke",0.000375448356686162,"sd2011_clean_small","DataSynthesizer"
"27.wkabdur","22.smoke",0.00047945488110139,"sd2011_clean_small","DataSynthesizer"
"28.wkabint","22.smoke",0.000575804672480318,"sd2011_clean_small","DataSynthesizer"
"29.wkabintdur","22.smoke",0.000554131073341616,"sd2011_clean_small","DataSynthesizer"
"30.emcc","22.smoke",0.00100091029944614,"sd2011_clean_small","DataSynthesizer"
"31.englang","22.smoke",0.00042158584829826,"sd2011_clean_small","DataSynthesizer"
"32.height","22.smoke",0.00356337427389359,"sd2011_clean_small","DataSynthesizer"
"33.weight","22.smoke",0.00120683801410565,"sd2011_clean_small","DataSynthesizer"
"24.alcabuse","23.nociga",0.000978020061597725,"sd2011_clean_small","DataSynthesizer"
"25.alcsol","23.nociga",0.000872559206838541,"sd2011_clean_small","DataSynthesizer"
"26.workab","23.nociga",0.000471708996958787,"sd2011_clean_small","DataSynthesizer"
"27.wkabdur","23.nociga",0.000895586284806301,"sd2011_clean_small","DataSynthesizer"
"28.wkabint","23.nociga",0.000770549513231868,"sd2011_clean_small","DataSynthesizer"
"29.wkabintdur","23.nociga",0.000791197954011695,"sd2011_clean_small","DataSynthesizer"
"30.emcc","23.nociga",0.00147520534975924,"sd2011_clean_small","DataSynthesizer"
"31.englang","23.nociga",0.000729097886420377,"sd2011_clean_small","DataSynthesizer"
"32.height","23.nociga",0.00421736074648727,"sd2011_clean_small","DataSynthesizer"
"33.weight","23.nociga",0.00150054378720632,"sd2011_clean_small","DataSynthesizer"
"25.alcsol","24.alcabuse",0.000196756768001965,"sd2011_clean_small","DataSynthesizer"
"26.workab","24.alcabuse",0.00014555569727024,"sd2011_clean_small","DataSynthesizer"
"27.wkabdur","24.alcabuse",0.000235062516413608,"sd2011_clean_small","DataSynthesizer"
"28.wkabint","24.alcabuse",0.000450252645950092,"sd2011_clean_small","DataSynthesizer"
"29.wkabintdur","24.alcabuse",0.000413319586150985,"sd2011_clean_small","DataSynthesizer"
"30.emcc","24.alcabuse",0.0006413002660652,"sd2011_clean_small","DataSynthesizer"
"31.englang","24.alcabuse",0.000121954238655987,"sd2011_clean_small","DataSynthesizer"
"32.height","24.alcabuse",0.00417861188918101,"sd2011_clean_small","DataSynthesizer"
"33.weight","24.alcabuse",0.00135652020424336,"sd2011_clean_small","DataSynthesizer"
"26.workab","25.alcsol",0.000242535377202602,"sd2011_clean_small","DataSynthesizer"
"27.wkabdur","25.alcsol",0.000343090179735631,"sd2011_clean_small","DataSynthesizer"
"28.wkabint","25.alcsol",0.000345422339296791,"sd2011_clean_small","DataSynthesizer"
"29.wkabintdur","25.alcsol",0.000483030460532283,"sd2011_clean_small","DataSynthesizer"
"30.emcc","25.alcsol",0.000661764879259698,"sd2011_clean_small","DataSynthesizer"
"31.englang","25.alcsol",0.000180170508047808,"sd2011_clean_small","DataSynthesizer"
"32.height","25.alcsol",0.00379291122571467,"sd2011_clean_small","DataSynthesizer"
"33.weight","25.alcsol",0.00125120157400905,"sd2011_clean_small","DataSynthesizer"
"27.wkabdur","26.workab",0.000237955127930422,"sd2011_clean_small","DataSynthesizer"
"28.wkabint","26.workab",0.00146311929124224,"sd2011_clean_small","DataSynthesizer"
"29.wkabintdur","26.workab",0.00130635592164908,"sd2011_clean_small","DataSynthesizer"
"30.emcc","26.workab",0.00180469337586902,"sd2011_clean_small","DataSynthesizer"
"31.englang","26.workab",0.000215346021456806,"sd2011_clean_small","DataSynthesizer"
"32.height","26.workab",0.00337839944553226,"sd2011_clean_small","DataSynthesizer"
"33.weight","26.workab",0.00125186075370379,"sd2011_clean_small","DataSynthesizer"
"28.wkabint","27.wkabdur",0.00162136487820549,"sd2011_clean_small","DataSynthesizer"
"29.wkabintdur","27.wkabdur",0.00176028170220453,"sd2011_clean_small","DataSynthesizer"
"30.emcc","27.wkabdur",0.00199841294425959,"sd2011_clean_small","DataSynthesizer"
"31.englang","27.wkabdur",0.000385302721739322,"sd2011_clean_small","DataSynthesizer"
"32.height","27.wkabdur",0.00379072657157612,"sd2011_clean_small","DataSynthesizer"
"33.weight","27.wkabdur",0.00155061243339237,"sd2011_clean_small","DataSynthesizer"
"29.wkabintdur","28.wkabint",0.000251505842764125,"sd2011_clean_small","DataSynthesizer"
"30.emcc","28.wkabint",0.000377830480582457,"sd2011_clean_small","DataSynthesizer"
"31.englang","28.wkabint",0.000403230551316842,"sd2011_clean_small","DataSynthesizer"
"32.height","28.wkabint",0.00350596041866318,"sd2011_clean_small","DataSynthesizer"
"33.weight","28.wkabint",0.00133085945883434,"sd2011_clean_small","DataSynthesizer"
"30.emcc","29.wkabintdur",0.000889174738906029,"sd2011_clean_small","DataSynthesizer"
"31.englang","29.wkabintdur",0.000452380883445521,"sd2011_clean_small","DataSynthesizer"
"32.height","29.wkabintdur",0.00372871593156214,"sd2011_clean_small","DataSynthesizer"
"33.weight","29.wkabintdur",0.00143699723211348,"sd2011_clean_small","DataSynthesizer"
"31.englang","30.emcc",0.00103109849169754,"sd2011_clean_small","DataSynthesizer"
"32.height","30.emcc",0.00490399603920904,"sd2011_clean_small","DataSynthesizer"
"33.weight","30.emcc",0.0024048716625435,"sd2011_clean_small","DataSynthesizer"
"32.height","31.englang",0.00341900078084816,"sd2011_clean_small","DataSynthesizer"
"33.weight","31.englang",0.00127590413390385,"sd2011_clean_small","DataSynthesizer"
"33.weight","32.height",0.00446518335755739,"sd2011_clean_small","DataSynthesizer"
"01.sex","02.age",0.00556220181001657,"sd2011_clean_small","CTGAN"
"01.sex","03.placesize",0.0100165419642069,"sd2011_clean_small","CTGAN"
"01.sex","04.region",0.0130018746298774,"sd2011_clean_small","CTGAN"
"01.sex","05.edu",0.0050732839629002,"sd2011_clean_small","CTGAN"
"01.sex","06.eduspec",0.0126700134492012,"sd2011_clean_small","CTGAN"
"01.sex","07.socprof",0.00948581522573952,"sd2011_clean_small","CTGAN"
"01.sex","08.unempdur",0.00898717359964928,"sd2011_clean_small","CTGAN"
"01.sex","09.income",0.014907277214086,"sd2011_clean_small","CTGAN"
"01.sex","10.marital",0.00486575413395796,"sd2011_clean_small","CTGAN"
"01.sex","11.mmarr",0.0202782976303293,"sd2011_clean_small","CTGAN"
"01.sex","12.ymarr",0.0229128395562207,"sd2011_clean_small","CTGAN"
"01.sex","13.msepdiv",0.0112586840093834,"sd2011_clean_small","CTGAN"
"01.sex","14.ysepdiv",0.0229243217793264,"sd2011_clean_small","CTGAN"
"01.sex","15.ls",0.0116137303410425,"sd2011_clean_small","CTGAN"
"01.sex","16.depress",0.00440394978950046,"sd2011_clean_small","CTGAN"
"01.sex","17.trust",0.00689987151860138,"sd2011_clean_small","CTGAN"
"01.sex","18.trustfam",0.00565262970421348,"sd2011_clean_small","CTGAN"
"01.sex","19.trustneigh",0.0062276185636143,"sd2011_clean_small","CTGAN"
"01.sex","20.sport",0.00488814231969305,"sd2011_clean_small","CTGAN"
"01.sex","21.nofriend",0.0114036769006375,"sd2011_clean_small","CTGAN"
"01.sex","22.smoke",0.00495491095155885,"sd2011_clean_small","CTGAN"
"01.sex","23.nociga",0.0132910598655513,"sd2011_clean_small","CTGAN"
"01.sex","24.alcabuse",0.00544885377226531,"sd2011_clean_small","CTGAN"
"01.sex","25.alcsol",0.00436300963697215,"sd2011_clean_small","CTGAN"
"01.sex","26.workab",0.00890226197456447,"sd2011_clean_small","CTGAN"
"01.sex","27.wkabdur",0.00401015818185313,"sd2011_clean_small","CTGAN"
"01.sex","28.wkabint",0.00916049045170138,"sd2011_clean_small","CTGAN"
"01.sex","29.wkabintdur",0.011846203864985,"sd2011_clean_small","CTGAN"
"01.sex","30.emcc",0.0115680824347336,"sd2011_clean_small","CTGAN"
"01.sex","31.englang",0.00591337025038113,"sd2011_clean_small","CTGAN"
"01.sex","32.height",0.0238153847167784,"sd2011_clean_small","CTGAN"
"01.sex","33.weight",0.0142510022858398,"sd2011_clean_small","CTGAN"
"02.age","03.placesize",0.010933958748928,"sd2011_clean_small","CTGAN"
"02.age","04.region",0.0163926346779382,"sd2011_clean_small","CTGAN"
"02.age","05.edu",0.010500421307452,"sd2011_clean_small","CTGAN"
"02.age","06.eduspec",0.013369561152487,"sd2011_clean_small","CTGAN"
"02.age","07.socprof",0.0259332024739856,"sd2011_clean_small","CTGAN"
"02.age","08.unempdur",0.0134368826593204,"sd2011_clean_small","CTGAN"
"02.age","09.income",0.0251532873740945,"sd2011_clean_small","CTGAN"
"02.age","10.marital",0.00680581849019104,"sd2011_clean_small","CTGAN"
"02.age","11.mmarr",0.0409465717492256,"sd2011_clean_small","CTGAN"
"02.age","12.ymarr",0.0734249866761428,"sd2011_clean_small","CTGAN"
"02.age","13.msepdiv",0.0165183311154205,"sd2011_clean_small","CTGAN"
"02.age","14.ysepdiv",0.0259531834820541,"sd2011_clean_small","CTGAN"
"02.age","15.ls",0.0138086059366568,"sd2011_clean_small","CTGAN"
"02.age","16.depress",0.00871214372702287,"sd2011_clean_small","CTGAN"
"02.age","17.trust",0.00790292188175222,"sd2011_clean_small","CTGAN"
"02.age","18.trustfam",0.00750400082790981,"sd2011_clean_small","CTGAN"
"02.age","19.trustneigh",0.00736533522671305,"sd2011_clean_small","CTGAN"
"02.age","20.sport",0.00755285411298966,"sd2011_clean_small","CTGAN"
"02.age","21.nofriend",0.013654524133784,"sd2011_clean_small","CTGAN"
"02.age","22.smoke",0.00570958525901698,"sd2011_clean_small","CTGAN"
"02.age","23.nociga",0.0152194642579635,"sd2011_clean_small","CTGAN"
"02.age","24.alcabuse",0.00717447566040474,"sd2011_clean_small","CTGAN"
"02.age","25.alcsol",0.00590845461897941,"sd2011_clean_small","CTGAN"
"02.age","26.workab",0.00928104953382957,"sd2011_clean_small","CTGAN"
"02.age","27.wkabdur",0.00571834597928182,"sd2011_clean_small","CTGAN"
"02.age","28.wkabint",0.0107211432246567,"sd2011_clean_small","CTGAN"
"02.age","29.wkabintdur",0.0139521103666347,"sd2011_clean_small","CTGAN"
"02.age","30.emcc",0.0141975131883876,"sd2011_clean_small","CTGAN"
"02.age","31.englang",0.00972621473826655,"sd2011_clean_small","CTGAN"
"02.age","32.height",0.0134906622464141,"sd2011_clean_small","CTGAN"
"02.age","33.weight",0.0109133450337453,"sd2011_clean_small","CTGAN"
"03.placesize","04.region",0.0368031972427625,"sd2011_clean_small","CTGAN"
"03.placesize","05.edu",0.0117742469664627,"sd2011_clean_small","CTGAN"
"03.placesize","06.eduspec",0.0180926064602936,"sd2011_clean_small","CTGAN"
"03.placesize","07.socprof",0.0169743794864713,"sd2011_clean_small","CTGAN"
"03.placesize","08.unempdur",0.0145986987687508,"sd2011_clean_small","CTGAN"
"03.placesize","09.income",0.0216809121863507,"sd2011_clean_small","CTGAN"
"03.placesize","10.marital",0.0109301991335928,"sd2011_clean_small","CTGAN"
"03.placesize","11.mmarr",0.0255441486363572,"sd2011_clean_small","CTGAN"
"03.placesize","12.ymarr",0.0285729099734068,"sd2011_clean_small","CTGAN"
"03.placesize","13.msepdiv",0.0142923601003628,"sd2011_clean_small","CTGAN"
"03.placesize","14.ysepdiv",0.0282738849079582,"sd2011_clean_small","CTGAN"
"03.placesize","15.ls",0.0175310704094371,"sd2011_clean_small","CTGAN"
"03.placesize","16.depress",0.0105738555563044,"sd2011_clean_small","CTGAN"
"03.placesize","17.trust",0.0127533087106322,"sd2011_clean_small","CTGAN"
"03.placesize","18.trustfam",0.0110473906706561,"sd2011_clean_small","CTGAN"
"03.placesize","19.trustneigh",0.0117011288792702,"sd2011_clean_small","CTGAN"
"03.placesize","20.sport",0.0106745635320198,"sd2011_clean_small","CTGAN"
"03.placesize","21.nofriend",0.0163968538593782,"sd2011_clean_small","CTGAN"
"03.placesize","22.smoke",0.00927807175947999,"sd2011_clean_small","CTGAN"
"03.placesize","23.nociga",0.0163165028296179,"sd2011_clean_small","CTGAN"
"03.placesize","24.alcabuse",0.0110864192713499,"sd2011_clean_small","CTGAN"
"03.placesize","25.alcsol",0.0102379251042091,"sd2011_clean_small","CTGAN"
"03.placesize","26.workab",0.0129926346734908,"sd2011_clean_small","CTGAN"
"03.placesize","27.wkabdur",0.00904478247084746,"sd2011_clean_small","CTGAN"
"03.placesize","28.wkabint",0.0138335083252204,"sd2011_clean_small","CTGAN"
"03.placesize","29.wkabintdur",0.0165517326295257,"sd2011_clean_small","CTGAN"
"03.placesize","30.emcc",0.0172644948593511,"sd2011_clean_small","CTGAN"
"03.placesize","31.englang",0.0115605352580458,"sd2011_clean_small","CTGAN"
"03.placesize","32.height",0.01553805172253,"sd2011_clean_small","CTGAN"
"03.placesize","33.weight",0.0137332751928841,"sd2011_clean_small","CTGAN"
"04.region","05.edu",0.0168424888691743,"sd2011_clean_small","CTGAN"
"04.region","06.eduspec",0.0269243490420878,"sd2011_clean_small","CTGAN"
"04.region","07.socprof",0.02218015949455,"sd2011_clean_small","CTGAN"
"04.region","08.unempdur",0.0333952905630109,"sd2011_clean_small","CTGAN"
"04.region","09.income",0.025047012988715,"sd2011_clean_small","CTGAN"
"04.region","10.marital",0.0172570168155286,"sd2011_clean_small","CTGAN"
"04.region","11.mmarr",0.0303690015773849,"sd2011_clean_small","CTGAN"
"04.region","12.ymarr",0.0333450424884984,"sd2011_clean_small","CTGAN"
"04.region","13.msepdiv",0.0186657152173999,"sd2011_clean_small","CTGAN"
"04.region","14.ysepdiv",0.0323206396205709,"sd2011_clean_small","CTGAN"
"04.region","15.ls",0.0231273220009087,"sd2011_clean_small","CTGAN"
"04.region","16.depress",0.0159137732901201,"sd2011_clean_small","CTGAN"
"04.region","17.trust",0.0171531399329626,"sd2011_clean_small","CTGAN"
"04.region","18.trustfam",0.0160345308773485,"sd2011_clean_small","CTGAN"
"04.region","19.trustneigh",0.0160168888812195,"sd2011_clean_small","CTGAN"
"04.region","20.sport",0.0154159570895449,"sd2011_clean_small","CTGAN"
"04.region","21.nofriend",0.0225497933710121,"sd2011_clean_small","CTGAN"
"04.region","22.smoke",0.0139151656691589,"sd2011_clean_small","CTGAN"
"04.region","23.nociga",0.0214331470697438,"sd2011_clean_small","CTGAN"
"04.region","24.alcabuse",0.015343264884292,"sd2011_clean_small","CTGAN"
"04.region","25.alcsol",0.0153199150330922,"sd2011_clean_small","CTGAN"
"04.region","26.workab",0.0202367731202574,"sd2011_clean_small","CTGAN"
"04.region","27.wkabdur",0.0138119516899155,"sd2011_clean_small","CTGAN"
"04.region","28.wkabint",0.0182801040796467,"sd2011_clean_small","CTGAN"
"04.region","29.wkabintdur",0.0211592007907862,"sd2011_clean_small","CTGAN"
"04.region","30.emcc",0.0234887642553655,"sd2011_clean_small","CTGAN"
"04.region","31.englang",0.0163425085517318,"sd2011_clean_small","CTGAN"
"04.region","32.height",0.0212206714265183,"sd2011_clean_small","CTGAN"
"04.region","33.weight",0.0194702763914139,"sd2011_clean_small","CTGAN"
"05.edu","06.eduspec",0.0349455505645463,"sd2011_clean_small","CTGAN"
"05.edu","07.socprof",0.0130192451417743,"sd2011_clean_small","CTGAN"
"05.edu","08.unempdur",0.0112916076225112,"sd2011_clean_small","CTGAN"
"05.edu","09.income",0.0181764966945913,"sd2011_clean_small","CTGAN"
"05.edu","10.marital",0.00936178682500313,"sd2011_clean_small","CTGAN"
"05.edu","11.mmarr",0.0233658179115604,"sd2011_clean_small","CTGAN"
"05.edu","12.ymarr",0.026287432657117,"sd2011_clean_small","CTGAN"
"05.edu","13.msepdiv",0.0134159950796001,"sd2011_clean_small","CTGAN"
"05.edu","14.ysepdiv",0.0252605815949644,"sd2011_clean_small","CTGAN"
"05.edu","15.ls",0.0145032969972843,"sd2011_clean_small","CTGAN"
"05.edu","16.depress",0.0077000352034057,"sd2011_clean_small","CTGAN"
"05.edu","17.trust",0.00925282407821948,"sd2011_clean_small","CTGAN"
"05.edu","18.trustfam",0.00850384249758003,"sd2011_clean_small","CTGAN"
"05.edu","19.trustneigh",0.00820333860665411,"sd2011_clean_small","CTGAN"
"05.edu","20.sport",0.0078432454242492,"sd2011_clean_small","CTGAN"
"05.edu","21.nofriend",0.0135461294495905,"sd2011_clean_small","CTGAN"
"05.edu","22.smoke",0.00644231929443756,"sd2011_clean_small","CTGAN"
"05.edu","23.nociga",0.0145777542630451,"sd2011_clean_small","CTGAN"
"05.edu","24.alcabuse",0.0084958345489443,"sd2011_clean_small","CTGAN"
"05.edu","25.alcsol",0.00706398972486054,"sd2011_clean_small","CTGAN"
"05.edu","26.workab",0.0102644100866379,"sd2011_clean_small","CTGAN"
"05.edu","27.wkabdur",0.0059011430962311,"sd2011_clean_small","CTGAN"
"05.edu","28.wkabint",0.0104110392342335,"sd2011_clean_small","CTGAN"
"05.edu","29.wkabintdur",0.0130950864182086,"sd2011_clean_small","CTGAN"
"05.edu","30.emcc",0.0132519110981819,"sd2011_clean_small","CTGAN"
"05.edu","31.englang",0.01045833844893,"sd2011_clean_small","CTGAN"
"05.edu","32.height",0.0124544825594846,"sd2011_clean_small","CTGAN"
"05.edu","33.weight",0.011077720949086,"sd2011_clean_small","CTGAN"
"06.eduspec","07.socprof",0.0193453472783989,"sd2011_clean_small","CTGAN"
"06.eduspec","08.unempdur",0.0148340766520696,"sd2011_clean_small","CTGAN"
"06.eduspec","09.income",0.0247874357651995,"sd2011_clean_small","CTGAN"
"06.eduspec","10.marital",0.0132332966393132,"sd2011_clean_small","CTGAN"
"06.eduspec","11.mmarr",0.0310027830532373,"sd2011_clean_small","CTGAN"
"06.eduspec","12.ymarr",0.0347682678207508,"sd2011_clean_small","CTGAN"
"06.eduspec","13.msepdiv",0.015707442778651,"sd2011_clean_small","CTGAN"
"06.eduspec","14.ysepdiv",0.0281016640613375,"sd2011_clean_small","CTGAN"
"06.eduspec","15.ls",0.0184773418968831,"sd2011_clean_small","CTGAN"
"06.eduspec","16.depress",0.0118939434935103,"sd2011_clean_small","CTGAN"
"06.eduspec","17.trust",0.0125428208278058,"sd2011_clean_small","CTGAN"
"06.eduspec","18.trustfam",0.0120706373834245,"sd2011_clean_small","CTGAN"
"06.eduspec","19.trustneigh",0.0126190580239055,"sd2011_clean_small","CTGAN"
"06.eduspec","20.sport",0.0109288858502118,"sd2011_clean_small","CTGAN"
"06.eduspec","21.nofriend",0.0180902169880776,"sd2011_clean_small","CTGAN"
"06.eduspec","22.smoke",0.00927061197657901,"sd2011_clean_small","CTGAN"
"06.eduspec","23.nociga",0.0185145263389372,"sd2011_clean_small","CTGAN"
"06.eduspec","24.alcabuse",0.0112705824374624,"sd2011_clean_small","CTGAN"
"06.eduspec","25.alcsol",0.00995873130323397,"sd2011_clean_small","CTGAN"
"06.eduspec","26.workab",0.0133851063106017,"sd2011_clean_small","CTGAN"
"06.eduspec","27.wkabdur",0.00912444940427123,"sd2011_clean_small","CTGAN"
"06.eduspec","28.wkabint",0.014841520197179,"sd2011_clean_small","CTGAN"
"06.eduspec","29.wkabintdur",0.0178634472429474,"sd2011_clean_small","CTGAN"
"06.eduspec","30.emcc",0.0187229253761444,"sd2011_clean_small","CTGAN"
"06.eduspec","31.englang",0.0145566231981526,"sd2011_clean_small","CTGAN"
"06.eduspec","32.height",0.0183150461166681,"sd2011_clean_small","CTGAN"
"06.eduspec","33.weight",0.0168950425971093,"sd2011_clean_small","CTGAN"
"07.socprof","08.unempdur",0.0224094773105301,"sd2011_clean_small","CTGAN"
"07.socprof","09.income",0.0419774357098749,"sd2011_clean_small","CTGAN"
"07.socprof","10.marital",0.00957525197203975,"sd2011_clean_small","CTGAN"
"07.socprof","11.mmarr",0.0369563425727309,"sd2011_clean_small","CTGAN"
"07.socprof","12.ymarr",0.0464265057808393,"sd2011_clean_small","CTGAN"
"07.socprof","13.msepdiv",0.0168787153388719,"sd2011_clean_small","CTGAN"
"07.socprof","14.ysepdiv",0.0263948405149347,"sd2011_clean_small","CTGAN"
"07.socprof","15.ls",0.0169676247525032,"sd2011_clean_small","CTGAN"
"07.socprof","16.depress",0.0107032965980355,"sd2011_clean_small","CTGAN"
"07.socprof","17.trust",0.0104538221755135,"sd2011_clean_small","CTGAN"
"07.socprof","18.trustfam",0.009889380575411,"sd2011_clean_small","CTGAN"
"07.socprof","19.trustneigh",0.00996633932977865,"sd2011_clean_small","CTGAN"
"07.socprof","20.sport",0.0106479563897151,"sd2011_clean_small","CTGAN"
"07.socprof","21.nofriend",0.0157292406892966,"sd2011_clean_small","CTGAN"
"07.socprof","22.smoke",0.00779532117592192,"sd2011_clean_small","CTGAN"
"07.socprof","23.nociga",0.0181019754874561,"sd2011_clean_small","CTGAN"
"07.socprof","24.alcabuse",0.00957102379309606,"sd2011_clean_small","CTGAN"
